comment_id,article_id,user_id,content,created_at,is_flagged
187,42058,52,Comment 187 on article 42058. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-26 00:00:00,False
188,5266,13,Comment 188 on article 5266. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-08 00:00:00,False
189,39477,21,Comment 189 on article 39477. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-10-23 00:00:00,False
190,14743,17,Comment 190 on article 14743. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-29 00:00:00,False
191,6516,1,Comment 191 on article 6516. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-09 00:00:00,False
192,16997,22,Comment 192 on article 16997. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-28 00:00:00,False
193,39978,56,Comment 193 on article 39978. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-14 00:00:00,False
194,20914,4,Comment 194 on article 20914. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-15 00:00:00,True
195,43599,53,Comment 195 on article 43599. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-20 00:00:00,False
196,49719,12,Comment 196 on article 49719. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-09 00:00:00,False
197,48703,56,Comment 197 on article 48703. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-01-18 00:00:00,False
198,29730,30,Comment 198 on article 29730. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-23 00:00:00,False
199,32499,3,Comment 199 on article 32499. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-16 00:00:00,False
200,27420,18,Comment 200 on article 27420. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-04 00:00:00,False
201,13613,13,Comment 201 on article 13613. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-09-25 00:00:00,False
202,26156,2,Comment 202 on article 26156. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-15 00:00:00,False
203,45960,6,Comment 203 on article 45960. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-02 00:00:00,False
204,34073,50,Comment 204 on article 34073. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-18 00:00:00,True
205,29561,57,Comment 205 on article 29561. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-19 00:00:00,False
206,26530,40,Comment 206 on article 26530. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-25 00:00:00,False
207,1996,38,Comment 207 on article 1996. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-11-20 00:00:00,False
208,5383,30,Comment 208 on article 5383. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-17 00:00:00,False
209,22799,51,Comment 209 on article 22799. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-02-25 00:00:00,False
210,39038,16,Comment 210 on article 39038. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-27 00:00:00,False
211,6030,32,Comment 211 on article 6030. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-02-28 00:00:00,False
212,35038,56,Comment 212 on article 35038. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-07 00:00:00,False
213,20860,56,Comment 213 on article 20860. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-24 00:00:00,False
214,8275,25,Comment 214 on article 8275. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-28 00:00:00,False
215,4031,19,Comment 215 on article 4031. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-18 00:00:00,False
216,18097,5,Comment 216 on article 18097. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-10 00:00:00,False
217,28110,59,Comment 217 on article 28110. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-12-03 00:00:00,False
218,43538,23,Comment 218 on article 43538. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-30 00:00:00,False
219,19488,43,Comment 219 on article 19488. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-03-04 00:00:00,False
220,26273,34,Comment 220 on article 26273. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-26 00:00:00,False
221,35103,8,Comment 221 on article 35103. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-06 00:00:00,False
222,49532,11,Comment 222 on article 49532. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-01 00:00:00,False
223,11097,17,Comment 223 on article 11097. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-27 00:00:00,False
224,20581,45,Comment 224 on article 20581. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-09-13 00:00:00,False
225,42094,39,Comment 225 on article 42094. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-07-14 00:00:00,False
226,22683,16,Comment 226 on article 22683. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-01-23 00:00:00,False
227,47791,21,Comment 227 on article 47791. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-06 00:00:00,False
228,30050,16,Comment 228 on article 30050. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-22 00:00:00,False
229,31767,24,Comment 229 on article 31767. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-05 00:00:00,False
230,39543,3,Comment 230 on article 39543. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-25 00:00:00,False
231,767,45,Comment 231 on article 767. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-05-08 00:00:00,False
232,26606,16,Comment 232 on article 26606. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-11-22 00:00:00,False
233,43190,33,Comment 233 on article 43190. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-01 00:00:00,False
234,11928,5,Comment 234 on article 11928. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-06 00:00:00,False
235,41635,18,Comment 235 on article 41635. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-31 00:00:00,False
236,4296,49,Comment 236 on article 4296. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-05-28 00:00:00,False
237,25268,50,Comment 237 on article 25268. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-23 00:00:00,False
238,42770,18,Comment 238 on article 42770. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-03-23 00:00:00,False
239,25409,15,Comment 239 on article 25409. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-10-16 00:00:00,False
240,37700,51,Comment 240 on article 37700. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-01-04 00:00:00,False
241,37177,7,Comment 241 on article 37177. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-27 00:00:00,False
242,42884,21,Comment 242 on article 42884. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-12-29 00:00:00,False
243,14035,23,Comment 243 on article 14035. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-06-07 00:00:00,False
244,18069,29,Comment 244 on article 18069. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-19 00:00:00,False
245,35253,60,Comment 245 on article 35253. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-08 00:00:00,False
246,47129,51,Comment 246 on article 47129. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-08-17 00:00:00,False
247,18809,60,Comment 247 on article 18809. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-01 00:00:00,False
248,39373,36,Comment 248 on article 39373. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-01-07 00:00:00,False
249,2128,47,Comment 249 on article 2128. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-04-11 00:00:00,False
250,7109,58,Comment 250 on article 7109. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-08-26 00:00:00,False
251,5849,39,Comment 251 on article 5849. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-08-12 00:00:00,False
252,35423,18,Comment 252 on article 35423. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-01 00:00:00,False
253,25251,53,Comment 253 on article 25251. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-04-13 00:00:00,False
254,32838,6,Comment 254 on article 32838. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-12 00:00:00,False
255,15104,32,Comment 255 on article 15104. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-28 00:00:00,False
256,7965,17,Comment 256 on article 7965. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-05 00:00:00,False
257,10032,49,Comment 257 on article 10032. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2026-01-03 00:00:00,False
258,16619,15,Comment 258 on article 16619. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-07-02 00:00:00,False
259,4400,1,Comment 259 on article 4400. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-10-01 00:00:00,False
260,47632,33,Comment 260 on article 47632. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-11-16 00:00:00,False
261,26908,47,Comment 261 on article 26908. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-06-14 00:00:00,False
262,49111,35,Comment 262 on article 49111. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-04-20 00:00:00,False
263,24045,50,Comment 263 on article 24045. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-08-29 00:00:00,False
264,4634,58,Comment 264 on article 4634. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-11-17 00:00:00,False
265,17175,43,Comment 265 on article 17175. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-11-01 00:00:00,False
266,13102,6,Comment 266 on article 13102. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-09-15 00:00:00,False
267,39920,9,Comment 267 on article 39920. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2025-07-17 00:00:00,False
268,29056,23,Comment 268 on article 29056. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2024-03-02 00:00:00,False
269,9449,47,Comment 269 on article 9449. blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah blah,2023-12-21 00:00:00,False
